-0.00	0.00	-1.00	-0.18	0.02	-0.02
0.00	0.00	-1.01	0.38	-0.05	0.26
0.00	-0.00	-1.00	0.03	0.08	0.05
0.00	0.00	-1.00	-0.18	0.02	-0.16
0.00	0.00	-1.00	0.03	0.02	0.05
0.00	-0.01	-1.00	-0.04	0.02	0.05
0.00	-0.00	-0.99	0.03	-0.05	0.05
0.00	-0.00	-1.00	-0.04	-0.05	-0.02
0.00	-0.00	-1.00	0.03	0.08	-0.02
0.00	0.00	-0.99	-0.04	-0.05	-0.02
-0.00	0.00	-1.00	0.03	0.02	0.05
0.00	-0.00	-1.00	0.03	-0.05	0.05
0.00	0.00	-1.00	0.03	0.02	0.05
0.00	0.00	-0.99	0.03	-0.05	0.05
0.00	0.00	-1.00	0.03	-0.05	-0.02
0.00	-0.00	-1.01	0.03	-0.05	-0.09
0.00	0.00	-1.01	0.10	-0.05	0.05
-0.00	0.00	-1.00	0.03	-0.05	0.05
0.00	-0.00	-1.01	0.03	0.02	-0.02
0.00	0.00	-1.00	-0.04	-0.05	-0.02
0.00	-0.00	-1.00	0.10	0.02	0.05
0.00	-0.00	-1.00	-0.11	0.02	-0.02
0.00	-0.00	-0.99	-0.04	-0.05	0.05
0.00	0.00	-1.00	0.03	0.08	0.05
0.00	-0.00	-1.00	0.03	0.02	0.05
-0.00	0.00	-1.00	0.03	0.02	-0.02
0.00	-0.00	-1.00	-0.11	-0.05	-0.09
0.00	0.00	-1.00	-0.04	0.08	0.05
-0.00	0.00	-1.01	-0.04	0.08	-0.09
0.00	-0.00	-1.00	0.10	0.02	0.05
0.00	0.00	-1.01	0.03	0.08	0.05
0.00	0.00	-1.00	-0.04	0.08	0.05
0.00	0.00	-1.00	-0.11	0.02	-0.02
0.00	-0.00	-1.01	-0.04	-0.05	-0.02
-0.00	0.00	-0.99	0.03	0.02	0.05
-0.00	0.00	-1.00	-0.04	-0.05	0.05
0.00	-0.00	-1.00	-0.11	0.02	-0.02
0.00	-0.00	-1.00	-0.04	-0.05	0.05
0.00	-0.00	-1.00	-0.04	0.02	-0.02
-0.00	-0.00	-1.00	-0.04	0.02	-0.09
0.00	0.00	-1.00	-0.04	-0.05	-0.02
0.00	0.00	-1.01	0.03	0.08	-0.02
0.00	0.00	-1.00	-0.04	0.02	-0.02
0.00	0.00	-1.00	-0.04	0.02	-0.02
-0.00	0.00	-1.00	0.03	-0.05	-0.02
-0.00	0.00	-1.00	0.10	0.08	-0.02
0.00	-0.00	-1.00	-0.04	-0.05	-0.02
0.00	0.00	-1.00	-0.04	0.08	0.05
0.00	-0.00	-0.99	-0.04	0.02	-0.02
0.00	-0.00	-1.00	-0.04	0.02	-0.02
-0.00	0.00	-1.01	0.03	0.02	0.05
0.00	-0.00	-1.01	0.03	-0.05	0.05
0.00	-0.00	-1.01	-0.04	0.02	0.12
0.00	0.00	-1.00	0.17	-0.05	0.05
0.00	-0.00	-1.00	0.03	-0.05	-0.09
-0.00	0.00	-1.01	0.10	-0.12	0.12
0.00	0.00	-1.00	0.03	0.02	-0.09
