-0.51	0.22	-1.06	-0.01	0.05	0.06
-0.50	0.21	-1.07	0.20	0.05	0.27
-0.50	0.21	-1.07	0.20	0.05	0.06
-0.51	0.22	-1.07	-0.01	-0.02	0.06
-0.50	0.22	-1.07	-0.36	0.12	-0.08
-0.50	0.22	-1.06	0.06	0.05	-0.08
-0.50	0.21	-1.07	-0.15	-0.02	-0.08
-0.50	0.22	-1.06	-0.01	0.05	0.06
-0.50	0.22	-1.07	-0.01	0.12	-0.01
-0.50	0.22	-1.07	-0.15	0.05	-0.01
-0.50	0.21	-1.06	-0.01	0.12	-0.01
-0.50	0.21	-1.06	-0.08	0.05	-0.01
-0.50	0.21	-1.06	-0.01	0.12	-0.01
-0.51	0.21	-1.07	-0.01	-0.02	-0.01
-0.50	0.22	-1.06	-0.22	0.12	-0.01
-0.51	0.22	-1.07	-0.01	0.05	0.06
-0.46	0.13	-1.14	-6.76	10.42	-5.51
-0.55	0.25	-1.08	-17.40	-7.60	-0.15
-0.86	0.16	-1.71	-12.18	-8.85	10.01
-0.47	0.14	-1.37	26.35	47.36	16.62
-0.61	0.02	-1.05	36.86	47.43	-0.15
-0.49	-0.02	-1.14	38.39	-2.94	-19.77
-0.53	0.04	-1.12	51.05	1.23	-47.59
-0.43	0.13	-1.09	36.72	41.10	-23.80
-0.38	0.15	-1.10	-4.25	3.81	27.33
-0.52	-0.02	-1.09	-3.49	26.77	5.56
-0.54	-0.03	-1.01	-19.35	25.10	21.76
-0.42	-0.03	-1.02	-1.61	19.32	3.68
-0.42	-0.03	-1.13	-15.66	24.75	22.67
-0.42	-0.23	-1.14	-12.39	12.85	12.37
-0.44	-0.09	-1.14	7.92	19.46	-15.38
-0.43	0.09	-1.04	17.80	14.03	-22.69
-0.43	0.07	-1.07	-7.66	-10.73	-6.48
-0.37	-0.02	-1.18	-9.75	17.65	7.36
-0.45	0.02	-1.01	-1.47	40.05	-3.28
-0.37	-0.04	-1.53	6.95	107.46	-14.48
-0.22	-0.05	-1.59	-44.81	309.62	-76.53
0.37	0.44	-0.18	50.70	273.58	-59.35
0.36	0.73	0.36	-3.84	41.72	-49.54
0.88	0.48	-0.56	5.62	-2.94	-14.90
0.80	0.35	-0.56	-2.10	30.66	2.91
0.91	0.12	-0.65	-9.61	38.17	13.83
0.67	0.06	-0.07	-8.36	80.05	13.76
0.05	0.10	0.43	19.61	-40.16	14.39
0.69	-0.11	-0.41	5.55	-297.48	17.45
0.18	0.03	-1.40	-0.08	-423.60	34.84
0.58	-0.37	-2.38	17.03	-490.52	52.79
-0.47	-0.26	-1.72	66.08	-168.92	3.40
-0.95	0.27	-0.72	21.97	6.52	-31.11
-0.91	0.11	-0.65	-17.05	-1.06	0.06
-0.72	0.05	-0.81	-0.29	-31.95	-3.56
-0.82	0.13	-0.93	8.62	-13.93	-8.91
-0.53	-0.02	-1.14	-13.71	-75.08	13.14
-0.55	-0.12	-1.29	-13.30	-24.50	14.88
-0.57	-0.18	-1.12	-5.65	18.97	7.99
-0.74	-0.05	-0.97	9.17	32.12	-8.84
-0.69	0.03	-1.12	10.42	34.00	-12.25
-0.36	-0.06	-1.45	20.23	139.53	-38.34
-0.39	-0.21	-1.34	-12.32	234.14	-8.01
0.00	-0.37	-0.82	-38.90	298.70	27.68
0.04	-0.64	0.16	-55.52	347.18	30.81
0.49	-0.54	0.18	-10.93	154.90	-1.61
0.40	-0.19	0.20	17.31	54.80	-15.04
0.39	0.15	0.11	34.35	-0.85	-32.15
0.35	0.32	0.02	26.91	-104.09	-17.82
0.59	0.30	-0.29	-6.34	-186.17	0.20
0.90	0.18	-0.76	-16.43	-237.23	9.87
0.88	0.06	-1.30	-18.31	-275.57	25.38
0.53	-0.01	-1.03	-10.24	-164.89	52.51
-0.03	0.30	-0.32	51.95	-60.54	-1.96
-0.73	0.55	-0.19	96.27	-159.95	-39.31
-0.50	0.50	-1.43	10.84	-274.31	19.54
0.01	-0.08	-1.59	-65.47	-163.29	50.01
-0.60	-0.15	-1.19	-11.07	38.45	41.52
-0.71	-0.16	-0.66	-4.60	55.15	18.56
-0.65	-0.19	-0.85	-0.01	-24.50	6.74
-0.45	-0.03	-1.17	0.69	-74.24	-7.66
-0.34	0.13	-1.47	15.78	-80.37	-12.39
-0.43	0.06	-1.13	7.99	2.14	0.89
-0.61	0.03	-0.81	7.02	61.55	2.77
-0.34	-0.09	-0.76	-13.09	41.79	8.76
-0.60	-0.09	-1.09	-8.15	13.55	37.28
-0.50	0.48	-1.12	-14.34	-20.75	10.08
-0.57	-0.05	-1.12	-40.64	29.97	47.23
-0.52	-0.04	-1.04	1.10	32.40	29.63
-0.54	-0.20	-0.94	-8.78	-7.74	0.41
-0.57	0.07	-1.08	9.45	-13.23	-28.53
-0.47	0.24	-1.07	9.87	-10.66	-15.31
-0.46	0.07	-1.12	2.63	0.96	12.51
-0.36	0.02	-1.02	-20.81	-4.96	40.55
-0.24	1.10	-1.52	107.54	160.89	165.28
-1.10	-0.93	-0.74	34.56	36.16	551.64
-1.41	-2.82	0.08	-199.25	6.03	557.90
-1.31	-1.54	-0.90	-61.30	51.88	249.87
-0.79	-0.96	-1.19	-38.20	19.74	96.55
-0.79	-0.77	-0.68	-33.54	92.16	66.91
-1.03	-0.51	-0.75	21.55	21.27	-73.82
-1.32	-0.95	-1.23	-31.94	-65.97	-58.03
-0.40	-1.62	-0.97	-146.17	-49.13	-7.04
-0.45	-1.68	-1.14	-102.27	51.88	-142.27
-1.04	-0.64	-0.39	-66.03	55.01	-341.44
0.10	0.14	-1.00	52.72	83.53	-186.72
-0.73	-0.28	-1.21	90.15	-70.90	-173.09
-0.46	0.03	-1.24	53.90	-87.81	-84.53
-0.49	0.31	-1.50	28.02	-41.13	-59.91
-0.36	0.21	-1.41	-0.91	-5.86	-10.24
-0.43	0.17	-1.48	6.95	18.63	5.97
-0.41	0.39	-1.22	10.42	27.39	30.46
-0.07	0.26	-1.39	38.46	-52.68	33.17
-0.15	0.35	-0.94	106.15	-27.50	106.98
-0.12	-0.52	-1.27	101.97	2.35	35.82
-0.69	0.59	-1.61	170.49	-2.94	180.03
-0.77	0.26	-1.89	103.15	-160.43	-1.75
-1.25	0.37	-1.02	23.50	48.05	7.78
-1.06	0.14	-0.84	3.75	83.32	-3.21
-0.88	-0.16	-0.72	-9.61	47.08	16.83
-0.88	-0.35	-0.65	-6.97	56.75	10.91
-1.19	-0.08	-0.55	11.61	74.83	-25.75
-0.83	-0.34	-0.95	-22.69	-5.17	1.03
-0.70	-0.50	-0.77	-21.51	22.24	-142.34
-0.94	1.35	-0.92	23.85	9.44	-400.71
-1.05	1.48	-0.91	-3.07	82.83	-302.90
-0.99	0.81	-0.52	-74.31	14.87	-208.36
-0.09	0.72	-1.37	-66.31	-12.33	-61.02
-0.48	0.01	-1.31	-2.93	-24.99	-41.89
-0.57	0.18	-1.23	-1.96	-28.05	-3.63
-0.41	0.20	-1.25	-2.45	-34.94	-0.91
-0.57	0.19	-1.15	-4.53	-10.17	-3.00
-0.51	0.12	-1.16	-6.69	-27.01	5.14
-0.56	0.01	-1.09	-9.96	-13.72	11.75
-0.63	0.04	-1.04	0.55	7.08	2.70
-0.59	0.06	-1.16	22.67	-24.64	-14.34
-0.59	-0.01	-0.95	21.83	-3.01	-0.29
