-0.00	0.00	-1.00	0.14	-0.03	0.06
-0.00	0.00	-1.00	0.00	0.10	0.06
-0.00	-0.00	-1.00	0.00	-0.03	-0.01
-0.00	-0.00	-1.00	0.00	0.03	0.06
0.00	-0.00	-1.00	0.00	0.03	0.06
-0.00	-0.00	-1.00	0.00	0.03	0.06
-0.00	0.00	-1.00	0.00	-0.03	-0.01
-0.00	0.00	-1.00	-0.07	0.03	0.06
-0.00	0.00	-1.00	0.00	0.03	-0.08
0.00	0.00	-1.00	-0.07	-0.03	0.06
0.00	0.00	-1.00	-0.07	-0.03	-0.01
0.00	0.00	-1.00	0.14	0.10	-0.08
-0.00	0.00	-1.00	0.00	0.03	-0.08
-0.00	0.00	-1.00	0.07	-0.03	0.06
-0.00	0.00	-1.00	0.07	0.03	-0.01
-0.00	0.00	-0.99	-0.07	0.03	0.06
-0.00	0.00	-1.00	-0.07	0.03	-0.01
-0.00	-0.00	-0.99	0.07	0.03	-0.01
-0.00	0.00	-1.01	0.00	0.03	-0.08
-0.00	0.00	-1.01	0.00	-0.03	0.06
-0.00	0.00	-1.00	-0.07	-0.03	-0.01
-0.00	0.00	-1.00	0.00	-0.03	0.06
0.00	0.00	-1.01	0.07	-0.03	0.06
-0.00	-0.00	-1.00	-0.07	-0.03	-0.01
0.00	0.00	-1.00	-0.07	-0.03	-0.01
0.00	-0.00	-1.00	0.00	0.03	-0.01
-0.00	0.00	-1.01	-0.07	0.03	-0.08
-0.00	-0.00	-1.00	0.00	0.03	-0.01
-0.00	0.00	-1.00	0.00	0.03	-0.08
-0.00	0.00	-1.00	0.00	-0.03	0.06
-0.00	0.00	-1.00	0.07	0.10	-0.01
-0.00	0.00	-1.00	0.00	-0.03	-0.01
-0.00	0.00	-1.00	-0.07	0.03	-0.01
-0.00	0.00	-1.00	0.00	-0.03	-0.01
0.00	0.00	-1.00	-0.07	0.03	-0.08
-0.00	-0.00	-1.00	0.00	-0.03	-0.08
-0.00	0.00	-1.00	0.00	-0.03	-0.01
-0.00	0.00	-1.00	0.00	0.10	-0.08
-0.00	0.00	-1.00	-0.07	0.03	-0.01
-0.00	0.00	-1.01	0.14	0.10	-0.01
-0.00	0.00	-1.00	0.07	-0.03	0.06
-0.00	0.00	-1.00	0.07	-0.03	-0.01
-0.00	0.00	-1.00	0.00	0.03	-0.01
-0.00	0.00	-1.01	0.07	-0.10	-0.01
-0.00	0.00	-1.00	0.00	0.03	0.06
0.00	-0.00	-1.01	0.07	-0.03	-0.01
-0.00	0.00	-1.01	0.00	0.03	-0.01
-0.00	0.00	-1.00	-0.07	-0.03	-0.01
0.00	-0.00	-1.00	0.00	0.03	-0.01
-0.00	0.00	-0.99	0.00	-0.03	-0.08
0.00	-0.00	-1.00	0.00	-0.03	0.06
-0.00	0.00	-1.00	-0.07	-0.03	-0.01
-0.00	0.00	-1.00	0.00	0.03	0.06
-0.00	0.00	-1.00	0.00	-0.03	0.06
-0.00	0.00	-1.00	-0.07	-0.03	-0.01
-0.00	0.00	-1.00	0.00	0.03	-0.01
0.00	0.00	-1.00	-0.07	-0.03	-0.01
-0.00	0.00	-1.00	0.00	0.03	-0.01
-0.00	0.00	-1.00	0.00	-0.03	-0.01
0.00	-0.00	-0.99	-0.07	0.03	0.06
-0.00	0.00	-1.00	0.00	0.03	0.06
-0.00	0.00	-1.00	0.00	0.03	-0.01
-0.00	-0.00	-1.00	0.00	-0.03	-0.01
-0.00	0.00	-1.00	0.00	-0.03	0.13
-0.00	-0.00	-1.00	0.07	0.03	-0.08
0.00	-0.00	-1.00	-0.07	0.03	-0.01
-0.00	0.00	-1.00	0.00	-0.10	0.13
0.00	-0.00	-1.00	0.00	-0.03	-0.01
-0.00	-0.00	-1.00	0.00	-0.03	-0.01
-0.00	0.00	-1.00	-0.07	0.03	-0.01
-0.00	-0.00	-1.00	0.00	-0.03	0.06
-0.00	-0.00	-1.00	0.00	0.03	-0.08
-0.00	0.00	-1.00	0.00	-0.03	-0.08
-0.00	0.00	-1.00	-0.07	-0.03	-0.01
-0.00	-0.00	-1.00	-0.07	-0.03	-0.01
-0.00	0.00	-1.00	-0.07	0.10	-0.01
-0.00	0.00	-1.00	0.00	0.03	-0.01
0.00	-0.00	-1.00	-0.07	0.03	-0.01
-0.00	0.00	-0.99	0.00	-0.10	-0.01
-0.00	-0.00	-1.00	0.00	-0.03	-0.01
0.00	0.00	-1.00	0.07	-0.03	-0.01
-0.00	0.00	-0.99	-0.14	-0.03	0.06
-0.00	-0.00	-1.00	0.00	0.03	-0.08
0.00	-0.00	-1.00	0.00	-0.03	-0.01
-0.00	-0.00	-1.00	0.07	-0.03	-0.01
-0.00	-0.00	-0.99	0.07	-0.03	0.06
0.00	-0.00	-1.00	0.00	0.03	0.06
-0.00	0.00	-1.00	0.00	-0.03	-0.01
-0.00	0.00	-0.99	0.00	-0.03	-0.01
-0.00	0.00	-1.00	0.00	-0.10	0.06
-0.00	0.00	-1.00	0.07	-0.10	-0.08
-0.00	0.00	-1.00	0.00	-0.03	0.06
-0.00	0.00	-1.00	0.00	0.03	-0.08
-0.00	0.00	-1.00	0.00	-0.03	0.06
0.00	0.00	-1.00	0.00	-0.03	-0.08
0.00	0.00	-1.00	0.00	0.03	-0.08
-0.00	0.00	-1.00	-0.07	-0.03	-0.08
-0.00	0.00	-1.00	0.00	0.10	0.06
-0.00	0.00	-1.00	0.00	0.03	0.06
-0.00	0.00	-1.00	0.07	-0.03	-0.01
0.00	0.00	-1.00	0.00	0.03	-0.01
-0.00	0.00	-1.00	-0.07	-0.03	0.06
-0.00	-0.00	-1.00	-0.07	0.03	0.06
-0.00	0.00	-1.00	-0.07	0.03	-0.01
-0.00	0.00	-1.00	-0.07	-0.03	-0.01
-0.00	0.00	-1.01	0.00	-0.03	-0.01
-0.00	0.00	-1.00	0.07	-0.03	0.06
-0.00	0.00	-1.00	0.07	0.03	-0.01
-0.00	0.00	-1.00	-0.07	-0.03	-0.01
-0.00	0.00	-1.00	0.00	-0.03	-0.01
-0.00	0.00	-1.00	0.00	0.03	0.06
-0.00	0.00	-1.00	-0.07	-0.03	-0.01
-0.00	0.00	-1.00	0.00	-0.03	-0.01
0.00	-0.00	-1.00	0.00	0.03	-0.08
-0.00	-0.00	-0.99	0.00	0.03	-0.01
-0.00	0.00	-1.00	0.00	-0.03	0.06
-0.00	0.00	-1.00	0.07	0.03	-0.01
-0.00	0.00	-1.00	0.07	0.03	0.06
-0.00	0.00	-1.00	0.00	0.03	-0.01
-0.00	-0.00	-1.00	0.00	-0.03	-0.01
-0.00	0.00	-1.00	0.07	0.03	0.06
-0.00	-0.00	-1.00	0.00	0.03	0.06
0.00	0.00	-1.00	0.00	-0.03	0.06
-0.00	0.00	-1.01	0.07	-0.03	0.06
-0.00	0.00	-1.00	0.00	0.03	-0.01
-0.00	0.00	-0.99	0.00	-0.10	-0.01
-0.00	-0.00	-1.00	0.00	-0.03	-0.01
-0.00	0.00	-1.00	0.00	0.03	-0.01
-0.00	0.00	-1.00	-0.07	0.03	-0.01
-0.00	-0.00	-1.00	0.00	0.03	-0.01
-0.00	-0.00	-1.01	0.00	0.03	0.06
-0.00	0.00	-1.00	-0.07	0.03	-0.01
-0.00	0.00	-1.00	0.07	0.03	-0.08
-0.00	-0.00	-1.00	0.00	-0.03	-0.01
-0.00	0.00	-1.00	0.00	-0.03	-0.01
