-0.00	-0.01	-0.99	0.07	-0.01	-0.05
-0.00	0.00	-0.99	1.74	-0.08	1.28
0.00	-0.01	-1.01	-0.42	-0.01	-0.32
0.00	-0.01	-1.00	-0.90	-0.01	-0.67
-0.00	0.00	-1.00	-0.14	0.05	-0.05
-0.00	0.00	-1.00	0.49	-0.01	0.30
0.00	-0.01	-1.00	0.21	0.05	0.16
-0.00	-0.00	-1.00	-0.21	-0.08	-0.18
-0.00	-0.00	-1.00	0.14	0.05	0.02
0.00	-0.01	-1.00	0.07	-0.01	0.02
-0.00	-0.00	-1.00	0.21	-0.01	-0.18
-0.00	0.00	-0.99	0.07	-0.01	-0.05
0.00	-0.00	-1.00	0.07	-0.08	0.02
-0.00	-0.00	-1.00	0.07	-0.08	0.02
-0.00	-0.00	-1.00	0.07	-0.01	0.09
-0.00	-0.00	-1.00	0.00	-0.08	-0.11
-0.00	-0.00	-0.99	0.14	-0.01	0.02
-0.00	-0.00	-1.01	0.00	0.05	-0.05
0.00	-0.00	-0.99	0.07	-0.08	-0.05
-0.00	-0.00	-1.01	0.07	-0.01	0.02
-0.00	-0.00	-1.01	0.00	-0.08	-0.05
-0.00	-0.00	-1.00	0.07	-0.01	-0.05
-0.00	0.00	-1.00	0.07	-0.01	-0.05
-0.00	-0.01	-1.01	0.00	-0.01	-0.11
-0.00	0.00	-1.00	0.07	0.05	-0.05
0.00	-0.00	-1.00	0.00	-0.08	-0.11
-0.00	0.00	-1.00	0.00	-0.01	-0.05
0.00	0.00	-1.00	0.07	0.05	0.02
-0.00	-0.00	-1.00	0.00	-0.08	-0.11
0.00	0.00	-1.00	0.07	-0.08	0.02
-0.00	0.00	-1.00	-0.07	-0.01	0.02
-0.00	-0.00	-1.00	0.00	0.12	-0.05
-0.00	-0.00	-1.00	0.00	-0.01	0.02
0.00	-0.00	-1.00	0.00	-0.08	0.02
-0.00	0.00	-1.00	0.00	-0.01	-0.11
0.00	-0.01	-1.00	0.00	-0.08	-0.05
-0.00	-0.00	-1.00	0.07	-0.01	0.02
-0.00	-0.00	-1.00	0.07	-0.01	0.02
-0.00	0.00	-1.00	-0.07	-0.01	-0.05
-0.00	0.00	-0.99	0.07	0.05	-0.05
-0.00	-0.01	-1.00	0.07	-0.08	-0.05
-0.00	-0.00	-0.99	0.07	-0.01	-0.05
-0.00	0.00	-1.00	0.07	0.05	0.09
-0.00	0.00	-1.00	0.07	-0.01	-0.05
0.00	-0.01	-1.00	0.07	-0.01	-0.05
-0.00	0.00	-1.00	0.00	-0.01	0.09
-0.00	0.00	-0.99	0.00	-0.01	-0.05
