0.06	0.02	-0.98	-1.81	-3.25	-1.37
0.04	-0.00	-1.02	-2.16	-2.13	-0.88
0.06	-0.02	-0.98	-0.21	-0.05	3.57
0.05	0.00	-0.99	-7.38	1.14	4.33
0.07	-0.03	-0.99	-7.17	2.88	7.25
0.05	-0.03	-1.00	-8.77	6.98	9.55
0.14	-0.01	-0.97	-19.41	6.42	11.64
0.20	0.02	-0.97	-11.41	-6.38	10.45
0.16	0.04	-1.01	-0.56	-19.80	-5.62
0.02	0.13	-1.06	-0.14	-20.22	3.85
-0.09	0.11	-1.05	0.69	-14.45	15.25
0.08	0.09	-0.97	-1.95	-4.01	7.60
-0.03	0.03	-1.00	-2.85	-4.71	10.59
-0.03	0.06	-1.01	-11.20	1.97	21.79
0.02	0.09	-0.98	-22.82	-18.41	63.60
-0.01	0.18	-0.95	-69.36	30.21	128.58
-0.18	0.09	-1.11	-22.82	-25.37	62.21
-0.13	0.11	-1.05	-8.91	-11.80	12.68
-0.08	0.01	-1.09	-26.78	10.39	39.46
-0.19	0.22	-1.12	-2.72	-2.20	-9.16
-0.05	0.20	-0.99	2.22	-11.45	-3.53
-0.05	0.16	-1.05	-19.90	-10.27	5.10
-0.03	0.22	-1.05	4.80	-7.28	2.73
-0.09	0.22	-1.06	-3.55	-13.47	0.23
-0.10	0.21	-1.06	-0.70	-10.83	-0.54
-0.13	0.21	-1.07	-5.64	-16.95	-2.35
-0.13	0.22	-1.08	1.46	-2.97	1.83
-0.13	0.22	-1.05	2.15	0.72	2.73
-0.14	0.21	-1.07	0.48	-3.59	2.87
-0.13	0.21	-1.05	-0.91	-6.10	0.72
-0.14	0.21	-1.06	-1.67	-2.55	1.27
-0.12	0.20	-1.05	-0.63	-2.20	1.34
-0.13	0.21	-1.07	-0.56	-3.25	1.13
-0.12	0.21	-1.06	-0.35	-5.61	1.06
-0.08	0.21	-1.04	1.18	-10.62	-0.82
-0.15	0.21	-1.04	-7.86	-49.65	-0.82
-0.26	0.25	-1.04	-17.81	-77.89	0.23
-0.36	0.28	-1.02	-14.75	-66.27	5.03
-0.51	0.29	-0.98	-5.78	-83.59	-3.88
-0.70	0.30	-0.89	-16.91	-133.12	-3.46
-0.94	0.31	-0.72	2.08	-151.35	-30.59
-1.02	0.29	-0.54	1.74	-137.72	2.45
-1.12	0.30	-0.33	-4.32	-123.25	6.63
-1.12	0.32	-0.22	-26.78	-105.09	-0.68
-1.21	0.31	-0.05	-19.76	-98.34	0.09
-1.16	0.31	0.18	-5.36	-74.90	2.38
