1.00;0.00;9.90;0.00;13.15;-27.06
0.96;-0.48;9.97;-8.83;-9.46;-23.58
1.00;-0.48;9.53;2.30;20.31;-21.63
0.74;-0.30;9.87;4.03;13.15;-21.15
0.37;-0.30;9.80;6.89;17.53;-30.75
1.33;-0.37;9.70;10.85;23.51;-17.81
1.11;-0.41;9.59;10.85;24.70;-0.14
0.63;-0.18;9.76;18.64;28.87;7.72
-0.04;0.04;10.18;10.99;32.28;2.23
-0.18;0.07;10.35;0.07;26.37;-0.90
-0.18;0.00;9.70;-5.15;20.73;-1.18
-0.74;0.00;9.87;-13.08;4.24;-11.97
0.18;-0.18;9.53;-6.40;9.11;-2.09
-0.48;-0.22;9.83;-4.10;13.15;1.95
-0.66;-0.15;9.59;-3.62;11.97;-5.15
-0.41;-0.33;9.97;-5.91;5.98;-0.56
-0.59;-0.18;9.94;-4.24;20.94;-0.42
-0.89;-0.11;10.14;-10.85;14.75;-4.03
-0.78;-0.41;9.80;-15.79;19.27;-8.00
-0.30;-0.74;9.56;-18.99;3.13;4.17
-1.07;-0.74;8.87;-3.41;48.14;5.36
-2.07;-0.63;9.90;-6.82;36.80;-11.55
-1.07;-0.66;9.76;-15.86;8.07;-7.30
-0.26;-0.92;8.98;-9.46;29.01;18.02
-2.40;-0.66;9.90;-13.77;41.04;16.07
-3.43;-0.63;9.49;-5.01;63.79;-20.03
-2.03;-0.77;9.94;-19.27;24.83;-16.97
-0.89;-1.22;10.62;-64.14;-10.71;19.62
-3.25;-1.51;9.25;-66.09;101.15;-0.56
-2.92;-2.32;6.10;-14.82;134.75;-5.57
-4.54;-1.88;7.67;27.83;113.39;0.35
-5.94;-1.66;9.39;7.51;36.03;-24.14
-3.32;-1.95;7.98;10.92;49.46;-13.36
-4.73;-1.81;8.57;5.63;125.08;7.51
-5.65;-1.81;7.47;2.09;100.24;11.55
-6.20;-1.62;6.51;13.77;25.60;8.77
-5.43;-1.25;6.72;29.29;18.30;22.12
-6.09;-1.18;6.37;47.37;15.03;36.45
-6.50;-1.11;6.03;46.89;35.13;27.55
-7.16;-0.74;7.47;35.97;76.38;13.50
-6.50;-0.55;7.81;18.71;46.40;14.05
-7.24;-0.33;6.17;17.04;45.29;16.70
-6.20;-0.33;6.48;14.61;62.96;31.23
-8.27;-0.26;5.93;4.17;102.12;21.50
-7.05;0.37;4.93;20.10;110.05;35.83
-8.90;0.66;5.04;23.58;213.57;25.18
-9.71;0.74;4.80;-5.36;143.44;14.75
-9.30;0.77;3.05;-16.56;111.72;1.18
-9.23;0.89;1.78;-7.17;90.92;4.17
-9.82;0.74;2.36;-9.11;48.97;-9.81
-8.01;0.92;1.20;-21.08;98.85;4.66
-9.67;0.74;0.82;-0.77;61.57;2.43
-9.75;0.66;1.40;-9.88;71.37;-28.24
-7.42;0.55;0.03;-9.39;86.54;-5.22
-10.63;0.48;-0.62;13.98;21.43;-28.03
-7.31;0.22;0.72;0.00;45.43;-7.58
-5.28;0.63;-0.07;-25.32;44.87;36.17
-9.42;1.11;-1.82;-1.95;84.31;60.52
-10.78;1.00;-0.72;15.79;55.79;22.47
-9.34;1.25;-1.10;2.43;-26.78;-12.31
-10.34;1.14;0.00;-15.79;-32.42;-36.94
-7.13;0.22;-1.64;-10.64;9.74;-24.83
-7.68;0.92;-0.72;-40.28;16.21;9.88
-6.13;1.03;-5.38;60.52;240.14;70.82
-10.30;1.18;-0.86;53.63;68.94;59.97
-10.67;1.48;-3.43;58.92;6.61;-18.92
-9.01;1.11;-1.34;32.97;-50.71;-43.83
-7.27;0.63;-2.26;3.20;-13.15;-45.22
-9.49;0.15;-1.47;-5.08;51.97;-49.11
-7.75;0.07;-2.88;-5.98;160.07;-62.26
-6.61;-0.37;-5.31;18.23;129.60;-37.29
-6.31;-0.41;-5.21;45.01;25.67;-13.22
-5.46;-0.33;-2.91;36.03;221.08;12.24
-4.98;-1.18;-4.08;-7.93;285.29;8.00
-3.54;-0.66;-6.37;-16.35;317.63;22.19
-3.29;-0.37;-6.58;-25.81;266.85;-16.14
0.11;-0.52;-6.61;-24.97;88.56;-11.48
0.78;-0.33;-7.71;-16.97;123.34;0.70
-0.70;-0.33;-6.85;-13.29;113.67;-29.84
1.55;-0.59;-6.44;-24.90;136.63;-38.05
5.65;-0.04;-9.01;19.20;106.92;18.37
6.68;-0.26;-6.85;43.13;78.12;126.19
0.07;0.26;-5.31;22.33;129.04;22.47
6.54;-0.33;-4.83;-64.83;140.59;-10.92
7.09;-0.70;-8.94;-37.63;156.80;35.20
5.43;-0.59;-8.77;-0.83;116.52;5.63
6.79;-0.52;-4.28;10.43;75.41;20.17
3.95;-1.33;-5.14;33.88;25.32;-12.94
3.14;-0.48;3.49;-61.77;160.28;-189.36
16.32;0.89;-9.49;-40.07;30.19;-63.79
7.09;-0.66;-5.31;56.14;25.60;35.55
4.91;1.51;0.48;10.71;5.50;-43.20
12.00;1.55;-4.69;5.91;27.41;-29.22
7.05;0.15;-5.41;60.45;44.52;-3.41
9.86;1.00;-1.30;61.08;101.91;-12.52
14.18;2.36;0.79;-17.32;29.91;140.87
8.23;0.18;-5.28;28.10;109.77;0.77
9.45;0.44;-1.68;5.43;32.77;12.73
9.67;0.11;-1.99;1.25;157.29;10.09
9.82;0.15;-2.23;10.23;208.21;23.44
8.42;-0.11;-0.51;60.66;203.27;23.03
9.49;0.11;1.03;22.82;61.77;10.85
12.15;-0.07;1.06;43.83;94.26;28.03
7.24;-0.77;4.11;0.56;108.38;4.80
11.41;-1.44;2.02;-10.78;13.01;51.34
11.67;-0.52;2.02;4.24;258.99;126.19
0.92;-1.07;4.04;46.33;209.18;-102.61
11.19;-0.92;6.51;-8.07;112.21;-35.76
12.70;-1.29;4.28;9.95;121.81;10.85
3.47;-0.04;7.44;50.50;268.03;-35.27
8.60;-0.66;8.53;11.13;319.10;-87.30
8.46;-0.18;6.37;85.08;510.68;7.17
-2.81;1.14;11.44;19.34;165.84;-49.11
6.39;-0.33;11.96;-36.24;18.43;6.05
-1.66;0.92;7.85;13.29;53.01;25.67
-0.18;0.77;9.94;26.30;95.44;-29.29
2.62;0.37;10.28;18.09;104.35;17.11
-1.44;0.92;10.48;20.59;40.14;7.10
-0.66;1.03;11.34;-12.17;52.31;-5.15
-0.44;0.89;8.60;11.97;39.17;14.40
-1.70;1.11;11.07;4.31;13.01;3.69
-0.89;0.96;11.03;-12.80;47.23;1.74
-0.85;0.55;7.13;23.51;-1.11;2.57
-1.88;0.89;11.14;-17.60;23.65;0.56
-1.62;0.89;9.11;-3.27;5.29;-6.40
-0.18;0.77;10.07;8.77;-20.38;5.57
-2.14;0.96;9.90;-16.07;7.37;2.50
-1.18;0.81;9.73;-4.38;-4.94;-0.97
-1.11;0.89;9.80;-7.37;-3.69;7.17
-1.70;0.77;9.42;-5.01;-2.99;-1.46
-1.11;0.52;9.56;-7.72;-8.83;6.47
-1.77;0.63;9.39;-6.54;-26.43;-2.09
-1.07;0.48;9.11;-2.50;-22.05;4.38
-0.89;0.52;9.25;10.85;-64.83;7.86
-0.59;0.70;10.96;-9.81;-72.83;0.07
0.26;0.63;9.66;-11.20;-79.23;11.20
1.03;0.52;9.39;1.95;-142.12;16.56
1.48;0.52;10.72;-11.41;-150.61;15.30
2.40;0.37;9.63;-13.77;-161.53;13.63
