-0.78;0.37;9.97;2.23;2.57;-2.78
-0.55;0.30;9.94;-0.56;2.09;-1.95
-0.41;0.22;9.73;1.25;-0.70;-2.23
-0.55;0.30;9.70;4.24;4.59;-0.56
-0.70;0.41;9.97;2.30;-0.97;-4.10
-0.33;0.33;9.83;2.23;3.13;-0.63
-0.66;0.37;9.73;2.43;-1.18;-2.99
-0.63;0.26;9.87;2.50;2.92;-1.74
-0.66;0.37;9.83;4.73;0.21;-3.06
-0.44;0.41;9.97;2.43;0.14;-2.57
-0.59;0.33;9.87;0.42;-1.95;-3.13
-0.59;0.33;9.90;-0.28;0.35;-4.73
-0.37;0.37;9.73;3.27;-0.35;-3.34
-0.41;0.37;9.94;1.60;2.30;-3.20
-0.44;0.33;9.63;2.50;1.88;-3.69
-0.48;0.26;10.00;1.74;2.30;-3.34
-0.78;0.44;9.73;1.25;3.69;-4.87
-0.33;0.33;9.83;2.78;0.83;-4.31
-0.44;0.30;10.04;0.21;2.02;-3.97
-0.30;0.30;9.56;2.57;2.57;-3.34
-0.44;0.33;10.04;2.02;1.67;-3.90
-0.37;0.33;9.73;3.34;3.97;-1.32
-0.48;0.52;9.87;4.45;3.41;-2.43
-0.30;0.30;9.90;1.25;2.43;-2.85
-0.33;0.33;9.53;6.05;3.83;-0.97
-0.59;0.33;9.90;5.91;1.88;-4.45
-0.37;0.48;9.87;6.47;3.41;-2.85
-0.48;0.52;10.14;3.48;3.06;-3.13
-0.44;0.41;9.94;-0.35;2.09;-4.80
-0.37;0.37;9.53;2.16;-0.83;-5.36
-0.37;0.41;9.94;1.39;2.43;-2.50
-0.44;0.48;9.83;1.25;3.76;-4.59
-0.48;0.44;9.73;2.85;3.69;-3.76
-0.59;0.44;10.14;-0.70;3.97;-5.22
-0.37;0.41;9.59;1.46;2.23;-5.43
-0.30;0.33;9.94;1.95;4.66;-3.48
-0.48;0.48;9.80;0.97;1.11;-4.94
-0.15;0.33;9.70;3.27;3.69;-2.37
-0.70;0.44;9.87;2.64;3.76;-2.09
-0.52;0.48;9.87;2.78;1.46;-3.69
-0.44;0.41;9.87;3.34;2.23;-1.46
-0.55;0.48;9.73;5.01;2.50;-3.34
-0.37;0.44;9.80;4.10;1.04;-2.57
-0.48;0.48;10.04;0.77;2.23;-3.62
-0.37;0.44;9.76;2.23;-0.28;-3.76
-0.37;0.41;9.83;2.09;0.97;-2.30
-0.63;0.52;9.76;2.64;0.70;-5.50
-0.33;0.48;9.90;2.78;2.50;-2.43
-0.55;0.48;10.11;-1.53;2.16;-4.87
-0.22;0.44;9.80;0.97;1.53;-3.41
-0.37;0.44;9.94;1.53;4.59;-3.83
-0.55;0.48;9.87;1.18;3.41;-3.13
-0.30;0.44;9.80;1.67;-0.21;-4.17
-0.37;0.41;9.94;0.49;-2.02;-2.30
-0.44;0.48;9.83;1.04;1.04;-3.69
-0.48;0.41;10.18;-0.97;-6.12;-6.26
-0.44;0.48;9.83;-3.69;-7.03;-9.53
-0.04;0.37;9.76;0.49;-3.62;-7.03
-0.15;0.30;9.94;-1.11;-7.17;-7.79
-0.30;0.37;9.87;-2.71;-9.04;-4.87
0.07;0.33;9.59;3.62;2.23;-4.17
0.04;0.33;9.90;4.31;4.73;-2.50
-0.04;0.37;9.90;4.03;1.81;-3.55
0.15;0.22;9.80;4.31;-1.60;-5.01
0.00;0.44;10.00;6.05;-5.01;-5.01
0.11;0.48;10.00;3.27;-15.79;-8.56
0.18;0.37;9.80;10.71;-16.83;-4.38
0.41;0.18;9.80;3.83;-8.77;-7.37
-0.07;0.52;9.87;5.29;18.37;-1.25
-0.30;0.59;10.62;-2.92;23.23;-3.55
