-0.44;-0.70;9.59;22.40;-7.10;5.84
-0.37;-0.70;9.73;23.86;-6.12;7.17
-0.48;-0.74;9.83;22.54;-6.19;7.37
-0.70;-0.77;9.87;23.65;-6.12;6.33
-0.52;-0.66;9.94;20.52;-6.19;6.26
-0.07;-0.44;9.39;22.47;-4.87;9.04
-0.59;-0.70;9.76;23.79;-7.10;6.75
-0.70;-0.74;9.73;22.96;-7.44;6.61
-0.52;-0.74;9.87;23.79;-6.68;8.14
-0.63;-0.66;9.66;22.12;-4.94;6.68
-0.44;-0.66;9.80;22.82;-5.70;7.30
-0.48;-0.63;9.80;21.43;-5.15;8.35
-0.74;-0.74;9.83;19.34;-3.13;8.07
-0.52;-0.59;9.46;21.57;-1.81;6.89
-0.44;-0.74;10.35;22.68;-6.26;5.98
-0.44;-0.77;9.76;19.48;-5.50;5.57
-0.37;-0.59;9.53;25.39;-8.07;5.57
-0.30;-0.52;9.56;25.32;-0.83;11.62
-0.48;-0.63;9.46;28.87;-8.21;12.80
-0.48;-0.48;9.73;30.19;-5.63;18.23
-0.74;-0.44;10.07;24.90;-6.05;16.90
-0.89;-0.48;9.94;21.08;-4.94;18.09
-1.22;-0.70;10.04;18.64;-7.44;13.77
-1.00;-0.63;9.80;18.99;-6.96;11.13
-0.74;-0.48;9.87;19.13;-9.32;9.60
-0.63;-0.44;9.73;19.06;-5.77;12.45
-0.70;-0.37;9.56;19.69;-6.82;11.55
-0.81;-0.52;9.80;22.75;-13.36;9.60
-0.81;-0.48;9.94;21.98;-13.08;10.43
-0.63;-0.55;9.63;16.28;-5.98;12.94
-0.78;-0.33;9.49;24.63;-10.37;11.48
-0.55;-0.92;9.76;12.17;12.10;14.89
-1.26;-0.66;9.53;22.82;-2.57;8.97
-0.92;-0.63;9.56;24.90;-11.06;5.22
-0.59;-0.52;9.70;24.90;-10.43;2.71
-0.41;-0.41;9.80;23.58;-7.23;8.35
-1.48;-1.03;9.42;20.59;-0.63;2.37
-0.37;-0.18;9.53;29.91;-7.44;3.97
-0.07;-0.07;9.87;26.57;-7.65;12.87
-0.48;-0.26;9.46;36.73;-0.28;11.20
-1.29;-0.37;9.76;32.83;-7.23;0.00
-1.33;-0.77;10.14;34.50;2.64;0.77
-0.59;-0.33;10.35;40.70;9.67;-25.95
-0.11;-0.04;9.53;40.97;5.84;-6.82
-1.37;0.18;10.35;31.93;3.69;2.23
-1.18;0.07;9.76;24.49;17.53;-11.48
-0.63;0.00;10.18;28.73;-0.14;-3.62
-1.03;-0.04;9.35;29.57;5.15;13.29
-1.62;0.00;9.66;28.87;9.67;11.48
-0.81;0.66;10.42;19.69;6.47;15.37
-1.18;0.00;9.66;19.48;9.25;27.76
-1.81;0.07;9.56;24.42;10.37;15.17
-1.62;0.18;10.24;10.99;3.55;17.74
-2.10;-0.07;9.22;18.85;2.09;10.64
-1.99;0.04;9.70;24.42;4.59;7.93
-1.92;0.18;9.49;21.70;4.03;12.45
-2.03;0.33;9.56;28.80;-5.84;5.01
-1.92;0.11;9.01;40.63;-12.52;7.03
-1.92;0.04;10.04;48.83;-18.57;2.30
-1.22;0.70;9.70;45.43;-20.80;3.55
-2.18;0.81;10.38;29.29;-4.59;5.98
-0.92;0.85;9.56;26.23;-5.70;10.64
-1.37;1.33;10.72;-9.39;-18.50;25.39
-1.99;-0.15;9.97;-2.71;-39.10;18.16
-1.33;0.59;9.01;22.05;-43.69;8.42
-1.14;0.18;9.59;16.42;-37.70;12.17
-1.07;-0.22;9.22;33.04;-65.88;-1.81
0.33;1.14;10.18;12.94;-43.90;20.03
-0.78;0.22;9.25;19.06;-0.56;19.06
-0.74;0.52;9.29;29.36;66.78;9.74
-1.48;0.63;10.11;27.62;-9.11;12.66
-1.33;0.15;9.25;36.73;-11.41;-10.78
2.03;0.85;15.59;5.50;-58.50;14.54
-0.70;0.41;9.25;1.46;8.21;17.32
-0.52;0.11;8.77;24.00;1.32;13.84
-1.11;0.44;9.56;38.89;-2.43;16.14
-1.22;0.33;10.59;31.17;-26.85;5.43
-0.55;0.55;10.66;15.65;1.81;7.10
-1.14;0.11;8.91;27.13;1.53;5.84
-0.85;0.63;9.80;36.80;0.28;0.83
-0.96;0.52;10.28;24.35;-21.08;6.47
-1.00;0.52;10.11;15.23;-12.80;10.23
-1.07;0.66;9.11;16.28;0.83;9.95
-0.92;0.52;9.25;28.66;-42.02;6.54
-0.85;0.66;10.55;24.90;-22.05;6.33
-0.52;0.48;9.73;11.62;10.71;4.59
-0.22;0.48;9.76;17.39;-5.98;9.81
-0.41;0.59;9.42;23.58;-8.21;23.23
-0.63;0.48;9.83;26.37;-5.57;27.27
-0.74;0.52;11.00;5.84;0.63;25.67
-0.66;-4.50;11.58;-27.62;18.71;48.42
-3.06;1.33;10.35;-8.28;-31.72;-2.99
-1.81;0.18;10.79;-23.17;7.17;-36.31
0.15;0.07;8.81;-22.54;48.42;-27.76
-0.81;-0.81;6.92;53.77;19.27;-4.80
