0.00	0.01	-0.99	-0.11	0.03	0.09
0.00	0.00	-1.01	-0.11	-0.18	0.09
0.00	0.00	-1.00	-0.04	0.17	-0.11
0.01	-0.00	-1.00	-0.11	-0.04	0.03
0.00	0.00	-0.99	-0.18	0.59	0.03
-0.00	0.00	-0.99	-0.18	-0.11	0.23
-0.01	0.02	-0.99	1.49	0.87	0.58
0.01	-0.00	-0.99	-0.25	-0.18	-0.11
0.01	-0.00	-0.99	-0.04	0.52	-4.64
0.02	-0.02	-0.99	-3.66	-0.59	-8.25
0.01	0.00	-1.00	0.38	-0.11	1.49
-0.01	0.01	-1.00	0.66	0.87	0.72
-0.00	-0.01	-1.00	0.66	-0.11	3.36
0.03	-0.05	-1.01	-0.46	-0.59	3.16
0.20	-0.44	-1.08	1.35	-0.73	6.22
0.05	-0.61	-1.07	3.09	-3.93	39.68
0.05	-0.24	-1.04	24.17	2.54	25.97
0.14	0.57	-0.93	-3.45	-8.18	30.70
-0.06	0.73	-0.90	1.70	0.52	16.44
-0.01	0.02	-0.98	-1.64	-0.45	4.55
-0.02	0.02	-1.00	1.98	1.49	0.44
-0.01	-0.02	-1.01	-1.43	1.08	1.56
-0.00	0.01	-1.01	-0.04	-0.24	-0.25
-0.01	0.01	-0.99	0.10	0.38	-1.16
-0.04	0.42	-0.94	3.23	3.86	0.44
-0.02	0.73	-0.89	1.49	-0.04	-0.04
0.01	0.56	-0.91	0.72	2.89	-36.77
0.05	-0.33	-1.07	-7.83	5.46	-44.22
-0.04	-1.00	-1.10	-9.99	2.47	-29.05
0.06	-0.28	-1.04	2.32	-1.36	-10.83
-0.01	0.01	-1.00	0.66	-3.44	7.26
-0.01	0.01	-1.00	-0.25	1.77	-1.09
-0.00	-0.02	-1.00	-0.04	0.59	1.42
0.00	-0.29	-1.04	-0.39	-1.64	5.17
-0.01	-0.63	-1.07	0.10	0.66	-0.81
0.10	-0.76	-1.10	1.84	-5.74	63.26
0.06	0.93	-0.85	20.34	-2.82	22.98
-0.12	0.97	-0.87	1.70	-4.00	53.38
-0.02	0.22	-0.95	9.07	-2.75	-9.78
0.05	-0.12	-1.03	-1.64	-0.31	4.27
0.01	-0.11	-1.01	-1.57	1.56	-1.23
-0.01	-0.01	-1.00	-1.78	-0.31	-2.83
-0.01	-0.02	-0.99	-0.88	-2.05	3.36
-0.00	-0.00	-1.01	-4.84	-3.10	0.86
-0.01	0.01	-0.73	3.37	-7.62	-3.87
-0.03	-0.01	-0.83	-2.48	-6.58	-12.84
